RiceRiversCenter_PierWaterQualityData_2014 - Data,,,,,,,,,,,,,,,,,,,,,,
DateTime,RecordID,PAR,WindSpeed_mph,WindDir,AirTempF,RelHumidity,BP_HG,Rain_in,H2O_TempC,SpCond_mScm,Salinity_ppt,PH,PH_mv,Turbidity_ntu,Chla_ugl,BGAPC_CML,BGAPC_rfu,ODO_sat,ODO_mgl,Depth_ft,Depth_m,SurfaceWaterElev_m_levelNad83m
2/7/14 0:15,47369,0,6.484,142.2,34.39,64.62,30.26,0,4.75,0.194,0.09,7.49,-43.8,21.5,307.1,345231,163.6,102.1,13.11,15.493,4.722267,-31.50773
2/7/14 0:30,47370,0,7.293,146.5,33.99,67.82,30.27,0,4.74,0.196,0.09,7.49,-43.7,20.7,305.1,345242,163.6,102.1,13.12,15.386,4.689653,-31.54035
2/7/14 0:45,47371,0,6.717,166.5,33.86,67.98,30.28,0,4.72,0.196,0.09,7.49,-43.8,20.2,307.1,345250,163.6,101.9,13.11,15.275,4.65582,-31.57418
2/7/14 1:00,47372,0,6.456,168.4,33.78,68.7,30.27,0,4.7,0.201,0.1,7.49,-43.8,22.5,305.5,345158,163.6,101.9,13.11,15.174,4.625035,-31.60497
2/7/14 1:15,47373,0,5.568,168.7,33.68,68.6,30.27,0,4.68,0.19,0.09,7.49,-43.7,21.4,303,345167,163.6,101.9,13.11,15.071,4.593641,-31.63636
2/7/14 1:30,47374,0,4.604,177.9,33.66,68.3,30.26,0,4.67,0.194,0.09,7.49,-43.8,23.6,309.7,345316,163.7,101.9,13.11,14.971,4.563161,-31.66684
2/7/14 1:45,47375,0,5.244,170.9,33.43,67.86,30.26,0,4.65,0.192,0.09,7.49,-43.8,25.1,307.3,345235,163.6,101.9,13.12,14.875,4.5339,-31.6961
2/7/14 2:00,47376,0,6.268,165,33.4,69.01,30.27,0,4.63,0.191,0.09,7.48,-43.5,25.2,303.2,345229,163.6,101.7,13.11,14.785,4.506468,-31.72353
2/7/14 2:15,47377,0,6.401,170.7,33.21,69.09,30.27,0,4.62,0.19,0.09,7.48,-43.2,25.6,307,345138,163.6,101.6,13.1,14.692,4.478122,-31.75188
2/7/14 2:30,47378,0,4.746,182.7,33.06,68.71,30.27,0,4.61,0.191,0.09,7.47,-42.6,23.5,307.7,345231,163.6,101.3,13.06,14.607,4.452214,-31.77779
2/7/14 2:45,47379,0,3.916,181.7,32.97,68.4,30.26,0,4.61,0.192,0.09,7.47,-43,22.9,296.7,345209,163.6,101.2,13.06,14.519,4.425391,-31.80461
2/7/14 3:00,47380,0,4.036,162.2,32.94,69.15,30.25,0,4.6,0.192,0.09,7.48,-43.1,23.9,303.2,345179,163.6,101.4,13.08,14.446,4.403141,-31.82686
2/7/14 3:15,47381,0,4.339,170.1,32.9,68.88,30.25,0,4.58,0.191,0.09,7.47,-42.8,25.3,300.8,345263,163.6,101,13.04,14.372,4.380586,-31.84941
2/7/14 3:30,47382,0,4.278,181.3,32.93,68.95,30.26,0,4.6,0.189,0.09,7.47,-42.7,27,301.1,345187,163.6,101.2,13.05,14.309,4.361383,-31.86862
2/7/14 3:45,47383,0,4.411,162.8,32.9,68.79,30.26,0,4.57,0.191,0.09,7.46,-42.3,24.3,305.8,345156,163.6,101,13.04,14.256,4.345229,-31.88477
2/7/14 4:00,47384,0,4.601,152.5,32.77,69.1,30.25,0,4.57,0.19,0.09,7.46,-42.1,25.4,300.8,344458,163.2,100.9,13.02,14.218,4.333647,-31.89635
2/7/14 4:15,47385,0,5.11,150.1,32.71,69.86,30.25,0,4.55,0.19,0.09,7.46,-42.1,26.2,294.8,345206,163.6,100.7,13,14.202,4.32877,-31.90123
2/7/14 4:30,47386,0,5.022,131.9,32.7,70.56,30.24,0,4.55,0.188,0.09,7.46,-42,26,298.1,345264,163.6,100.7,13,14.222,4.334866,-31.89513
2/7/14 4:45,47387,0,2.994,74.66,32.25,70.87,30.24,0,4.59,0.181,0.09,7.46,-42.1,30.9,308.1,345178,163.6,100.7,13,14.283,4.353458,-31.87654
2/7/14 5:00,47388,0,2.93,54.53,32.04,71.92,30.24,0,4.54,0.186,0.09,7.45,-41.6,24.4,304.4,345087,163.5,100.4,12.97,14.395,4.387596,-31.8424
2/7/14 5:15,47389,0,3.102,78.94,31.96,72.94,30.24,0,4.16,0.19,0.09,7.46,-42.4,23.3,301,345206,163.6,100.4,13.1,14.543,4.432706,-31.79729
2/7/14 5:30,47390,0,3.686,125.7,32,73.44,30.25,0,4.19,0.173,0.08,7.28,-32.8,23.1,304.1,345157,163.6,98.6,12.85,14.71,4.483608,-31.74639
2/7/14 5:45,47391,0,2.687,102,31.95,73.48,30.25,0,4.37,0.183,0.09,7.36,-37,24,311.6,345326,163.7,100.1,12.98,14.881,4.535729,-31.69427
2/7/14 6:00,47392,0,1.747,62.31,31.36,74.68,30.25,0,4.45,0.189,0.09,7.41,-39.8,27.5,300.2,345258,163.6,100.4,13,15.038,4.583582,-31.64642
2/7/14 6:15,47393,0,1.689,65.14,30.69,76.53,30.25,0,4.53,0.177,0.08,7.43,-40.7,31.1,299.6,345158,163.6,100.6,13,15.202,4.63357,-31.59643
2/7/14 6:30,47394,0,2.853,156.9,31.22,76.4,30.27,0,4.48,0.174,0.08,7.41,-39.6,35.6,300.9,345381,163.7,100.6,13.01,15.35,4.67868,-31.55132
2/7/14 6:45,47395,0,4.263,182.9,31.99,73.32,30.27,0,4.47,0.177,0.08,7.41,-39.5,35.3,303.5,345162,163.6,100.5,13.01,15.489,4.721047,-31.50895
2/7/14 7:00,47396,0,4.252,179.2,32,71.64,30.28,0,4.53,0.168,0.08,7.42,-40.5,47.9,306.4,345274,163.6,101.1,13.07,15.614,4.759147,-31.47085
2/7/14 7:15,47397,0,3.384,182.5,31.98,72.08,30.28,0,4.49,0.166,0.08,7.42,-40.4,48.2,307.8,345295,163.6,101.3,13.11,15.734,4.795723,-31.43428
2/7/14 7:30,47398,0,3.4,192.5,32,72.57,30.29,0,4.44,0.169,0.08,7.43,-40.6,46.2,305.8,345288,163.6,101,13.08,15.846,4.829861,-31.40014
2/7/14 7:45,47399,0,2.606,209.9,31.64,74.05,30.3,0,4.37,0.174,0.08,7.43,-40.5,40.6,304.8,345318,163.7,101.1,13.11,15.953,4.862474,-31.36753
2/7/14 8:00,47400,1.513,1.317,83.6,29.67,80.2,30.29,0,4.25,0.18,0.09,7.45,-41.7,32.9,314.8,345205,163.6,100.9,13.13,16.047,4.891126,-31.33887
2/7/14 8:15,47401,13.02,2.891,173.5,30.98,79.1,30.3,0,4.28,0.178,0.08,7.44,-41.4,32.5,310.6,345256,163.6,100.7,13.1,16.135,4.917948,-31.31205
2/7/14 8:30,47402,42.86,2.477,132.1,30.56,80.1,30.3,0,4.23,0.181,0.09,7.47,-42.5,31.2,306.7,345081,163.5,100.7,13.12,16.214,4.942028,-31.28797
2/7/14 8:45,47403,99.3,4.549,151.5,31.94,77.54,30.3,0,4.2,0.19,0.09,7.47,-42.8,33,297,345256,163.6,100.6,13.11,16.293,4.966106,-31.26389
2/7/14 9:00,47404,216.4,4.526,151.5,32.22,77,30.3,0,4.17,0.187,0.09,7.47,-42.7,32.4,302,345196,163.6,100.5,13.1,16.363,4.987442,-31.24256
2/7/14 9:15,47405,169.5,4.63,154.2,32.14,77.78,30.3,0,4.13,0.189,0.09,7.48,-43.2,30.8,302.1,345166,163.6,100.6,13.13,16.427,5.00695,-31.22305
2/7/14 9:30,47406,188.1,4.404,152.2,32.11,79.15,30.3,0,4.13,0.19,0.09,7.48,-43.3,31,302.9,345284,163.6,100.6,13.13,16.478,5.022495,-31.2075
2/7/14 9:45,47407,287.3,3.414,135.2,32.42,79.39,30.3,0,4.11,0.189,0.09,7.48,-43.4,32.7,308.6,345207,163.6,100.6,13.15,16.52,5.035296,-31.1947
2/7/14 10:00,47408,549.2,2.936,147.5,33.5,77.11,30.31,0,4.12,0.187,0.09,7.49,-43.7,29.2,299.8,345228,163.6,100.4,13.11,16.544,5.042612,-31.18739
2/7/14 10:15,47409,643.7,2.403,155.8,34.31,74.76,30.31,0,4.14,0.184,0.09,7.48,-43.1,32.1,299.2,345326,163.7,100.3,13.1,16.557,5.046574,-31.18343
2/7/14 10:30,47410,730.3,2.438,163.9,34.72,73.18,30.3,0,4.15,0.184,0.09,7.47,-42.9,37.2,300.3,345161,163.6,100.6,13.12,16.55,5.04444,-31.18556
2/7/14 10:45,47411,808,1.513,153.8,35.53,71.32,30.31,0,4.17,0.18,0.08,7.42,-40.1,32.8,309.1,345230,163.6,99.7,13.01,16.521,5.035601,-31.1944
2/7/14 11:00,47412,887,1.686,136.2,36.1,69.84,30.31,0,4.18,0.181,0.09,7.42,-40.2,33,303.6,345167,163.6,99.8,13.01,16.477,5.02219,-31.20781
2/7/14 11:15,47413,956,1.538,148.1,37.34,67.54,30.31,0,4.33,0.181,0.09,7.45,-42,35.7,305.6,344841,163.4,100.9,13.11,16.416,5.003597,-31.2264
2/7/14 11:30,47414,1022,1.677,171.9,37.79,66.51,30.3,0,4.34,0.18,0.09,7.46,-42.5,35.1,314.5,345136,163.6,100.9,13.1,16.349,4.983176,-31.24682
2/7/14 11:45,47415,1084,2.464,218,38.89,62.43,30.3,0,4.35,0.178,0.08,7.43,-40.9,35.9,308,345327,163.7,100.5,13.05,16.27,4.959096,-31.2709
2/7/14 12:00,47416,1135,2.784,228.7,39.03,61.37,30.31,0,4.41,0.179,0.08,7.41,-39.5,32.1,304.9,345181,163.6,100.2,13,16.179,4.931359,-31.29864
2/7/14 12:15,47417,1121,2.408,234.1,39.53,59.34,30.31,0,4.49,0.178,0.08,7.41,-39.7,34.4,305.1,345173,163.6,100.5,12.99,16.076,4.899965,-31.33003
2/7/14 12:30,47418,1053,1.984,199.4,40,57.12,30.3,0,4.63,0.175,0.08,7.42,-40.2,37.7,303.8,345223,163.6,100.9,13,15.966,4.866437,-31.36356
2/7/14 12:45,47419,1028,2.676,153,40.03,57.24,30.3,0,4.68,0.172,0.08,7.42,-40.3,39.8,305.2,345175,163.6,100.8,12.98,15.849,4.830775,-31.39922
2/7/14 13:00,47420,1134,2.719,212.2,40.54,55.99,30.28,0,4.73,0.174,0.08,7.41,-40,35.2,306.2,345209,163.6,101,12.99,15.728,4.793894,-31.43611
2/7/14 13:15,47421,1154,2.236,193,40.66,56.43,30.27,0,4.78,0.174,0.08,7.41,-39.6,36.3,301.4,345262,163.6,100.9,12.95,15.612,4.758538,-31.47146
2/7/14 13:30,47422,1168,2.89,165.8,41.32,54.44,30.26,0,4.87,0.176,0.08,7.4,-39.4,34.9,302.1,345228,163.6,100.9,12.93,15.492,4.721961,-31.50804
2/7/14 13:45,47423,880,2.884,160.2,41.03,53.11,30.25,0,4.9,0.177,0.08,7.41,-39.5,34.7,303.8,345204,163.6,100.8,12.9,15.376,4.686605,-31.54339
2/7/14 14:00,47424,607.7,2.58,199.8,41.66,50.9,30.25,0,4.96,0.177,0.08,7.4,-39.5,34.5,301.8,345270,163.6,101,12.9,15.272,4.654906,-31.57509
2/7/14 14:15,47425,476.4,2.121,176,41.92,50.34,30.25,0,5.01,0.175,0.08,7.41,-39.8,36.6,303.6,345174,163.6,101.3,12.92,15.163,4.621683,-31.60832
2/7/14 14:30,47426,782.3,1.538,205.1,43.13,48.78,30.24,0,5.06,0.174,0.08,7.42,-40.2,38.7,297.6,345195,163.6,101.5,12.95,15.067,4.592422,-31.63758
2/7/14 14:45,47427,702,1.827,168.2,42.9,47.51,30.24,0,5.13,0.172,0.08,7.42,-40.4,38.3,297.9,345249,163.6,101.6,12.93,14.973,4.56377,-31.66623
2/7/14 15:00,47428,738.3,1.128,134.6,43.98,46.68,30.23,0,5.22,0.172,0.08,7.42,-40.1,35.5,305.8,345194,163.6,102.3,12.99,14.889,4.538167,-31.69183
2/7/14 15:15,47429,680.6,1.237,185.7,45.19,42.83,30.23,0,5.22,0.174,0.08,7.42,-40.5,39.5,297.2,345320,163.7,102.1,12.96,14.809,4.513783,-31.71622
2/7/14 15:30,47430,401.2,2.034,269.3,45.82,41.63,30.23,0,5.34,0.179,0.08,7.42,-40,34,306.8,345226,163.6,102.3,12.95,14.731,4.490009,-31.73999
2/7/14 15:45,47431,415.6,3.341,256.6,45.03,42.49,30.23,0,5.26,0.173,0.08,7.43,-40.6,38.2,299.9,345171,163.6,102.1,12.94,14.678,4.473855,-31.75615
2/7/14 16:00,47432,486.2,4.388,252.4,44.63,44.49,30.23,0,5.3,0.176,0.08,7.43,-40.6,38.4,305.3,345258,163.6,102.1,12.93,14.624,4.457395,-31.7726
2/7/14 16:15,47433,396.5,5.472,264,44.43,45.77,30.22,0,5.3,0.175,0.08,7.43,-40.7,40.3,302.4,345202,163.6,102.3,12.97,14.581,4.444289,-31.78571
2/7/14 16:30,47434,371.1,5.332,254.2,44.38,43.31,30.22,0,5.32,0.174,0.08,7.42,-40.3,39.9,309,345193,163.6,102.3,12.95,14.557,4.436974,-31.79303
2/7/14 16:45,47435,385.4,6.16,263.7,44.58,45.13,30.23,0,5.38,0.174,0.08,7.43,-40.8,39,299.9,345227,163.6,102.4,12.95,14.551,4.435145,-31.79486
2/7/14 17:00,47436,271,6.938,255.9,44.34,46.84,30.23,0,5.28,0.173,0.08,7.44,-41.2,39.8,305.2,345329,163.7,102.1,12.94,14.586,4.445813,-31.78419
2/7/14 17:15,47437,202.9,5.366,215.6,43.99,48.52,30.23,0,5.33,0.175,0.08,7.43,-40.8,36,299.3,345254,163.6,102.2,12.94,14.652,4.46593,-31.76407
2/7/14 17:30,47438,199.7,4.234,147.6,43.42,49.09,30.23,0,5.49,0.172,0.08,7.43,-40.6,30.4,301.8,345310,163.7,104.5,13.18,14.755,4.497324,-31.73268
2/7/14 17:45,47439,178.8,3.936,151.5,43.8,46.26,30.23,0,5.49,0.175,0.08,7.44,-41.3,30.4,301.7,345106,163.6,104.1,13.12,14.88,4.535424,-31.69458
2/7/14 18:00,47440,113.7,6.34,134.4,43.2,49.14,30.23,0,5.44,0.172,0.08,7.41,-39.8,31.2,297.6,345090,163.5,103.4,13.06,15.02,4.578096,-31.6519
2/7/14 18:15,47441,78.92,5.963,122.7,42.86,49.28,30.23,0,5.57,0.163,0.08,7.3,-34.1,29.1,302.8,345300,163.6,103.2,12.98,15.162,4.621377,-31.60862
2/7/14 18:30,47442,43.09,4.719,108.8,42.17,50.56,30.22,0,5.31,0.168,0.08,7.37,-37.8,36.7,305.4,345212,163.6,102.2,12.94,15.307,4.665574,-31.56443
2/7/14 18:45,47443,12.92,3.508,103,41.67,50.91,30.24,0,5.08,0.167,0.08,7.42,-40.3,41.5,306.4,345280,163.6,101.8,12.97,15.443,4.707026,-31.52297
2/7/14 19:00,47444,2.077,2.058,59.94,40.87,53.32,30.24,0,5.05,0.168,0.08,7.43,-40.7,44.4,306.4,345219,163.6,101.9,12.99,15.574,4.746955,-31.48304
2/7/14 19:15,47445,0.091,1.576,64.99,40.12,54.14,30.25,0,5.13,0.168,0.08,7.42,-40.4,42.2,304.2,345135,163.6,101.7,12.94,15.697,4.784445,-31.44555
2/7/14 19:30,47446,0,1.55,55.93,39.58,54.86,30.25,0,5.09,0.166,0.08,7.42,-40.4,43.3,298.7,345297,163.6,101.7,12.95,15.808,4.818278,-31.41172
2/7/14 19:45,47447,0,2.158,344,37.91,60.01,30.26,0,5.04,0.167,0.08,7.42,-40.4,49.8,298.6,345292,163.6,102.1,13.02,15.916,4.851197,-31.3788
2/7/14 20:00,47448,0,3.391,16.46,35.8,67.8,30.26,0,5.06,0.173,0.08,7.41,-39.9,50.3,303.7,344669,163.3,102.1,13.01,16.025,4.88442,-31.34558
2/7/14 20:15,47449,0,2.794,17.22,35.55,65.9,30.27,0,5.06,0.168,0.08,7.43,-40.7,45.4,303.9,345253,163.6,101.8,12.98,16.124,4.914596,-31.3154
2/7/14 20:30,47450,0,3.532,15.55,34.31,70.46,30.26,0,5.06,0.169,0.08,7.43,-40.5,46,307.1,345147,163.6,101.7,12.97,16.212,4.941418,-31.28858
2/7/14 20:45,47451,0,3.067,14.96,33.67,71.69,30.27,0,5.06,0.168,0.08,7.41,-39.6,44.1,305.6,345294,163.6,101.8,12.98,16.287,4.964278,-31.26572
2/7/14 21:00,47452,0,1.662,24.12,33.65,69.7,30.27,0,5.07,0.168,0.08,7.41,-39.8,43,306,345194,163.6,101.7,12.96,16.353,4.984395,-31.24561
2/7/14 21:15,47453,0,2.004,36.38,33.67,71.28,30.26,0,5.02,0.167,0.08,7.42,-40.2,45.5,309.6,345277,163.6,101.6,12.96,16.408,5.001159,-31.22884
2/7/14 21:30,47454,0,1.867,34.27,34.13,69.82,30.27,0,5,0.168,0.08,7.42,-40.5,48.6,298.8,345195,163.6,101.4,12.95,16.457,5.016094,-31.21391
2/7/14 21:45,47455,0,1.807,51.17,33.94,72.56,30.26,0,4.98,0.167,0.08,7.42,-40,47,300.2,345225,163.6,101.4,12.96,16.498,5.02859,-31.20141
2/7/14 22:00,47456,0,1.447,69.43,33.8,73.93,30.27,0,4.96,0.166,0.08,7.42,-40.4,47.6,303.9,345184,163.6,101.3,12.95,16.52,5.035296,-31.1947
2/7/14 22:15,47457,0,2.004,75.5,33.93,75.56,30.27,0,4.95,0.17,0.08,7.42,-40.3,46.8,301.8,345273,163.6,101,12.91,16.526,5.037125,-31.19287
2/7/14 22:30,47458,0,2.263,56.11,33.41,75.26,30.26,0,5.04,0.168,0.08,7.4,-39.4,44.9,307.2,345236,163.6,101.6,12.96,16.514,5.033467,-31.19653
2/7/14 22:45,47459,0,1.376,77.28,33.72,74.76,30.27,0,4.96,0.165,0.08,7.42,-40.2,48.9,300.5,345221,163.6,101.3,12.94,16.499,5.028895,-31.2011
2/7/14 23:00,47460,0,1.79,64.18,33.32,76.33,30.27,0,4.98,0.166,0.08,7.41,-39.9,46.3,302.3,345200,163.6,101.3,12.94,16.45,5.01396,-31.21604
2/7/14 23:15,47461,0,1.92,40.14,32.5,77.63,30.27,0,4.96,0.166,0.08,7.42,-40.1,48.7,298.1,345241,163.6,101.4,12.96,16.4,4.99872,-31.23128
2/7/14 23:30,47462,0,1.487,50.05,32.6,78.16,30.26,0,4.88,0.176,0.08,7.46,-42.5,47.7,301.8,344381,163.2,102.1,13.07,16.329,4.977079,-31.25292
2/7/14 23:45,47463,0,1.934,29.14,32.32,79.7,30.26,0,4.93,0.172,0.08,7.46,-42.1,46.3,307.6,344436,163.2,101.6,13,16.253,4.953915,-31.27608
2/8/14 0:00,47464,0,2.018,74.05,33.1,78.6,30.26,0,4.96,0.171,0.08,7.43,-40.8,43.6,308.6,345305,163.6,101.4,12.95,16.162,4.926178,-31.30382
2/8/14 0:15,47465,0,2.203,30.63,32.02,79.23,30.26,0,4.92,0.169,0.08,7.42,-40.3,42.8,304.4,345268,163.6,101.1,12.93,16.061,4.895393,-31.33461
2/8/14 0:30,47466,0,3.302,13.93,30.68,81.6,30.25,0,4.89,0.169,0.08,7.42,-40.3,43.5,309.5,345198,163.6,101.1,12.94,15.953,4.862474,-31.36753
2/8/14 0:45,47467,0,1.792,8.11,30.99,82.7,30.27,0,4.86,0.169,0.08,7.41,-40,44.5,310.8,345255,163.6,101,12.94,15.838,4.827423,-31.40258
2/8/14 1:00,47468,0,2.253,12.87,30.43,83.7,30.27,0,4.83,0.17,0.08,7.41,-39.8,44,301.6,345198,163.6,100.8,12.92,15.714,4.789627,-31.44037
2/8/14 1:15,47469,0,2.01,16.56,30.72,84,30.27,0,4.81,0.173,0.08,7.41,-39.8,40.2,301.7,345168,163.6,100.7,12.92,15.592,4.752442,-31.47756
2/8/14 1:30,47470,0,1.86,37.38,31.23,84.2,30.26,0,4.78,0.175,0.08,7.41,-39.8,38.9,297.2,345191,163.6,100.6,12.91,15.473,4.71617,-31.51383
2/8/14 1:45,47471,0,2.496,33.78,31.8,82.4,30.26,0,4.74,0.175,0.08,7.41,-39.9,39.5,300.5,345202,163.6,100.5,12.92,15.361,4.682033,-31.54797
2/8/14 2:00,47472,0,1.212,28.04,31.74,81.8,30.26,0,4.7,0.179,0.08,7.42,-40.2,41.2,304.9,344866,163.4,100.6,12.94,15.253,4.649115,-31.58088
2/8/14 2:15,47473,0,3.061,20.59,31.1,82.3,30.26,0,4.67,0.18,0.09,7.42,-40.4,39.7,302.5,345223,163.6,100.5,12.94,15.144,4.615891,-31.61411
2/8/14 2:30,47474,0,3.806,17.48,29.7,85.4,30.26,0,4.62,0.179,0.08,7.43,-40.7,39.4,303.5,345238,163.6,100.4,12.94,15.037,4.583278,-31.64672
2/8/14 2:45,47475,0,3.601,17.46,29.77,85.8,30.26,0,4.61,0.179,0.08,7.43,-40.5,39.8,306.1,345230,163.6,100.2,12.92,14.938,4.553102,-31.6769
2/8/14 3:00,47476,0,4.026,19.76,29.34,86,30.26,0,4.54,0.179,0.08,7.43,-40.7,39.1,297.7,345225,163.6,100.3,12.95,14.841,4.523537,-31.70646
2/8/14 3:15,47477,0,4.688,17.11,29.12,86.7,30.25,0,4.53,0.178,0.08,7.42,-40.5,38.8,301.4,345226,163.6,99.9,12.91,14.749,4.495495,-31.7345
2/8/14 3:30,47478,0,4.223,23.49,29.13,86.8,30.25,0,4.5,0.18,0.09,7.43,-40.9,39.8,296.1,345189,163.6,99.9,12.92,14.671,4.471721,-31.75828
2/8/14 3:45,47479,0,3.303,26.3,29.43,86.8,30.25,0,4.49,0.179,0.08,7.43,-40.8,38.7,298.9,345289,163.6,99.8,12.91,14.59,4.447032,-31.78297
2/8/14 4:00,47480,0,4.099,27.33,29.82,85.1,30.25,0,4.48,0.179,0.08,7.42,-40.3,39.2,303.1,345281,163.6,99.5,12.87,14.533,4.429658,-31.80034
2/8/14 4:15,47481,0,5.123,34.12,30.17,83.7,30.25,0,4.47,0.182,0.09,7.43,-40.8,37.4,307.4,345236,163.6,99.6,12.89,14.467,4.409542,-31.82046
2/8/14 4:30,47482,0,5.388,31.68,30.42,82.8,30.24,0,4.45,0.181,0.09,7.43,-40.8,37.6,310.2,345254,163.6,99.5,12.88,14.422,4.395826,-31.83417
2/8/14 4:45,47483,0,6.14,41.82,30.8,82,30.24,0,4.43,0.184,0.09,7.43,-40.6,37.9,302.6,345077,163.5,99.5,12.89,14.398,4.38851,-31.84149
2/8/14 5:00,47484,0,5.562,41.18,31.05,81.1,30.24,0,4.42,0.176,0.08,7.43,-40.9,38.3,300.2,345289,163.6,99.6,12.9,14.384,4.384243,-31.84576
2/8/14 5:15,47485,0,4.146,56.82,31.33,80.4,30.25,0,4.44,0.178,0.08,7.43,-40.7,41.1,301.5,345319,163.7,99.4,12.88,14.402,4.38973,-31.84027
2/8/14 5:30,47486,0,2.684,62.71,31.65,79.82,30.25,0,4.44,0.182,0.09,7.43,-40.5,38.4,301.1,345220,163.6,99.2,12.85,14.436,4.400093,-31.82991
2/8/14 5:45,47487,0,2.978,53.13,31.72,79.48,30.25,0,4.44,0.18,0.09,7.42,-40.2,37.8,298.2,345299,163.6,99,12.83,14.521,4.426001,-31.804
2/8/14 6:00,47488,0,4.72,53.29,31.86,79.05,30.25,0,4.41,0.17,0.08,7.41,-39.5,42.3,305.7,345211,163.6,99,12.83,14.646,4.464101,-31.7659
2/8/14 6:15,47489,0,3.787,53.21,31.88,78.78,30.24,0,4.23,0.165,0.08,7.26,-31.8,37.4,304.6,345256,163.6,97,12.63,14.803,4.511955,-31.71804
2/8/14 6:30,47490,0,2.28,37.12,31.9,78.68,30.25,0,4.2,0.159,0.07,7.15,-26.4,36,298.4,345167,163.6,96.9,12.63,14.96,4.559808,-31.67019
2/8/14 6:45,47491,0,1.306,22.61,31.9,78.79,30.25,0,4.34,0.177,0.08,7.38,-38.1,37.4,301.7,345297,163.6,99.1,12.87,15.108,4.604918,-31.62508
2/8/14 7:00,47492,0,1.261,16.93,31.9,78.51,30.25,0,4.34,0.176,0.08,7.42,-40.4,41.3,309.5,344837,163.4,99.3,12.9,15.254,4.649419,-31.58058
2/8/14 7:15,47493,0,2.821,46.35,31.95,76.36,30.25,0,4.28,0.176,0.08,7.43,-40.7,40.9,303.3,345188,163.6,99.3,12.91,15.394,4.692091,-31.53791
2/8/14 7:30,47494,0,2.73,49.39,32,73.94,30.25,0,4.27,0.178,0.08,7.43,-40.7,40.7,310.4,345195,163.6,99.5,12.94,15.528,4.732934,-31.49706
2/8/14 7:45,47495,0,1.489,39.24,32.09,73.07,30.26,0,4.22,0.182,0.09,7.46,-42.4,40.3,298,345223,163.6,99.9,13.02,15.654,4.771339,-31.45866
2/8/14 8:00,47496,0.356,2.691,74.24,32.12,71.78,30.26,0,4.24,0.185,0.09,7.48,-43.6,41.4,302.9,345247,163.6,100.3,13.07,15.773,4.807611,-31.42239
2/8/14 8:15,47497,3.055,1.508,17.82,32.22,71.34,30.26,0,4.25,0.186,0.09,7.48,-43.3,43.5,303.8,345216,163.6,100.3,13.05,15.884,4.841443,-31.38856
2/8/14 8:30,47498,12.97,1.178,7.108,32.04,72.52,30.27,0,4.3,0.179,0.08,7.46,-42,41.8,300.5,345221,163.6,99.8,12.97,15.988,4.873142,-31.35686
2/8/14 8:45,47499,30.28,2.074,33.89,32,73.63,30.26,0,4.32,0.179,0.08,7.45,-41.9,42.9,304.8,345237,163.6,99.7,12.96,16.078,4.900574,-31.32943
2/8/14 9:00,47500,49.56,2.369,22.84,32,71.67,30.26,0,4.34,0.179,0.08,7.44,-41.4,41.4,300.8,345247,163.6,99.7,12.95,16.17,4.928616,-31.30138
2/8/14 9:15,47501,78.5,2.639,41.64,32.1,70.79,30.27,0,4.36,0.179,0.08,7.44,-41.5,42.1,304.9,345198,163.6,100,12.98,16.25,4.953,-31.277
2/8/14 9:30,47502,147.1,4.934,53.68,32.38,69.87,30.26,0,4.35,0.179,0.08,7.44,-41.1,41.9,300.9,345072,163.5,99.7,12.94,16.324,4.975555,-31.25444
2/8/14 9:45,47503,210.5,4.608,56.55,32.64,69.86,30.26,0,4.38,0.179,0.08,7.45,-41.6,44.1,309.3,345264,163.6,99.9,12.96,16.397,4.997806,-31.23219
2/8/14 10:00,47504,342.9,3.509,66.31,33.09,69.34,30.27,0,4.41,0.178,0.08,7.46,-42.5,45.9,299.6,345349,163.7,100.1,12.98,16.468,5.019446,-31.21055
2/8/14 10:15,47505,287.6,5.643,70.06,33.68,68.25,30.27,0,4.42,0.176,0.08,7.46,-42.1,44.8,307.7,345205,163.6,99.9,12.95,16.523,5.036211,-31.19379
2/8/14 10:30,47506,339.5,7.316,60.76,33.91,67.66,30.27,0,4.45,0.175,0.08,7.45,-42,46.2,308.7,345175,163.6,100,12.95,16.577,5.05267,-31.17733
2/8/14 10:45,47507,429,5.416,70.92,34.41,67.22,30.26,0,4.46,0.177,0.08,7.45,-42,45,301.4,345218,163.6,99.8,12.92,16.607,5.061814,-31.16819
2/8/14 11:00,47508,381.8,6.698,62,34.8,65.47,30.25,0,4.47,0.176,0.08,7.46,-42.1,43.4,303.9,345322,163.7,99.9,12.93,16.631,5.069129,-31.16087
2/8/14 11:15,47509,409.1,6.186,60.52,35.02,64.36,30.25,0,4.42,0.174,0.08,7.45,-41.6,42.8,304.7,345104,163.6,99.9,12.94,16.648,5.074311,-31.15569
2/8/14 11:30,47510,418.3,6.592,53.13,35.4,63.32,30.24,0,4.32,0.176,0.08,7.42,-40.3,40.9,302.3,345312,163.7,99.2,12.89,16.639,5.071567,-31.15843
2/8/14 11:45,47511,367.1,6.874,57.44,35.43,61.8,30.25,0,4.34,0.179,0.08,7.43,-40.6,43.9,304,345235,163.6,99.5,12.92,16.612,5.063337,-31.16666
2/8/14 12:00,47512,375.5,5.49,53.56,35.7,60.57,30.26,0,4.34,0.181,0.09,7.47,-43,44.5,302.7,345202,163.6,100,12.99,16.568,5.049927,-31.18007
